url,is_phishing,hostname,api_scanned_url,risk_score,score_threshold,predicted_is_phishing,matched_ground_truth,api_error
http://arab-crack.com/,1,arab-crack.com,http://arab-crack.com/,0.00,50.0,false,false,
https://srtcontiubencorrect.weebly.com/,1,srtcontiubencorrect.weebly.com,https://srtcontiubencorrect.weebly.com/,3.00,50.0,false,false,
https://marshalldbb.salesmate.io/webforms/#/02fbab97-bde5-4bc1-a517-4e6ea5531f9a,1,marshalldbb.salesmate.io,https://marshalldbb.salesmate.io/webforms/,0.00,50.0,false,false,
sleeper.scot,0,sleeper.scot,http://sleeper.scot/,7.06,50.0,false,true,
nn.ru,0,nn.ru,http://nn.ru/,0.00,50.0,false,true,
pokeliga.com,0,pokeliga.com,http://pokeliga.com/,0.00,50.0,false,true,
https://sportybet-winningodd.weebly.com/,1,sportybet-winningodd.weebly.com,https://sportybet-winningodd.weebly.com/,3.00,50.0,false,false,
bombonrojo.com,0,bombonrojo.com,http://bombonrojo.com/,0.00,50.0,false,true,
https://mtnshop.abundish.info/1e051add#redacted@abuse.ionos.com,1,mtnshop.abundish.info,https://mtnshop.abundish.info/1e051add,3.53,50.0,false,false,
https://code-and-faces.com/,1,code-and-faces.com,https://code-and-faces.com/,3.00,50.0,false,false,
gez.io,0,gez.io,http://gez.io/,0.00,50.0,false,true,
lefavoledialice.it,0,lefavoledialice.it,http://lefavoledialice.it/,0.00,50.0,false,true,
istat.it,0,istat.it,http://istat.it/,0.00,50.0,false,true,
https://pub-44935a18ffd14c8d9a1c0c39e1e4fca4.r2.dev/index.html,1,pub-44935a18ffd14c8d9a1c0c39e1e4fca4.r2.dev,https://pub-44935a18ffd14c8d9a1c0c39e1e4fca4.r2.dev/index.html,15.00,50.0,false,false,
gratis-film.nl,0,gratis-film.nl,http://gratis-film.nl/,0.00,50.0,false,true,
qhdqzw.com,0,qhdqzw.com,http://qhdqzw.com/,0.00,50.0,false,true,
pluttv.ru,0,pluttv.ru,http://pluttv.ru/,0.00,50.0,false,true,
https://ehthtjzvd.firebaseapp.com/,1,ehthtjzvd.firebaseapp.com,https://ehthtjzvd.firebaseapp.com/,3.53,50.0,false,false,
https://5w5xvql81.ukit.me/,1,5w5xvql81.ukit.me,https://5w5xvql81.ukit.me/,3.00,50.0,false,false,
digitaldefynd.com,0,digitaldefynd.com,http://digitaldefynd.com/,7.06,50.0,false,true,
https://magento.priceshoes.digital/pub/media/wp/vignette/via.admin.ch.php?data=main,1,magento.priceshoes.digital,https://magento.priceshoes.digital/pub/media/wp/vignette/via.admin.ch.php?data=main,3.64,50.0,false,false,
https://nnoni6.wixsite.com/my-site-1,1,nnoni6.wixsite.com,https://nnoni6.wixsite.com/my-site-1,5.45,50.0,false,false,
https://electricite-aide.com/,1,electricite-aide.com,https://electricite-aide.com/,10.91,50.0,false,false,
https://gmxod.weebly.com/,1,gmxod.weebly.com,https://gmxod.weebly.com/,3.00,50.0,false,false,
https://detinol.web.app/,1,detinol.web.app,https://detinol.web.app/,15.00,50.0,false,false,
themekit.live,0,themekit.live,http://themekit.live/,21.82,50.0,false,true,
cybetic.com,0,cybetic.com,http://cybetic.com/,0.00,50.0,false,true,
https://dentehotenstvi.cz/?amp;zoneid=1931&amp;source=&amp;dest=https://triumphant-approach-030134.framer.app/,1,dentehotenstvi.cz,https://dentehotenstvi.cz/?amp%3Bdest=https%3A%2F%2Ftriumphant-approach-030134.framer.app%2F&amp%3Bsource=&amp%3Bzoneid=1931,5.00,50.0,false,false,
https://www.krenqlwb.com/,1,www.krenqlwb.com,https://www.krenqlwb.com/,21.82,50.0,false,false,
https://vpass.ucunidi.site/unini/co.jp/,1,vpass.ucunidi.site,https://vpass.ucunidi.site/unini/co.jp/,21.82,50.0,false,false,
repinlife.ru,0,repinlife.ru,http://repinlife.ru/,28.24,50.0,false,true,
https://val1dardatosbio.webcindario.com/,1,val1dardatosbio.webcindario.com,https://val1dardatosbio.webcindario.com/,9.00,50.0,false,false,
https://qr-codes.io/FgEQ5y,1,qr-codes.io,https://qr-codes.io/FgEQ5y,0.00,50.0,false,false,
sociout.com.ng,0,sociout.com.ng,http://sociout.com.ng/,42.35,50.0,false,true,
https://jsdfchkdsds.weebly.com/,1,jsdfchkdsds.weebly.com,https://jsdfchkdsds.weebly.com/,3.00,50.0,false,false,
37486195.xyz,0,37486195.xyz,http://37486195.xyz/,7.06,50.0,false,true,
https://crmoutlec.web.app/,1,crmoutlec.web.app,https://crmoutlec.web.app/,15.00,50.0,false,false,
https://eddstateofcalifornianewprogramonline.weebly.com/,1,eddstateofcalifornianewprogramonline.weebly.com,https://eddstateofcalifornianewprogramonline.weebly.com/,3.00,50.0,false,false,
vip777d9.com,0,vip777d9.com,http://vip777d9.com/,0.00,50.0,false,true,
vpnmarc-cain.com,0,vpnmarc-cain.com,http://vpnmarc-cain.com/,0.00,50.0,false,true,
follettcontent.com,0,follettcontent.com,http://follettcontent.com/,7.06,50.0,false,true,
https://bafybeiejarx5kzvifoozp6vh2mqnbp7rcc63xnlmrosr7vf5puqsmt6vdq.ipfs.dweb.link/,1,bafybeiejarx5kzvifoozp6vh2mqnbp7rcc63xnlmrosr7vf5puqsmt6vdq.ipfs.dweb.link,https://bafybeiejarx5kzvifoozp6vh2mqnbp7rcc63xnlmrosr7vf5puqsmt6vdq.ipfs.dweb.link/,7.14,50.0,false,false,
theidfact.com,0,theidfact.com,http://theidfact.com/,7.06,50.0,false,true,
brdydns.com,0,brdydns.com,http://brdydns.com/,10.91,50.0,false,true,
mascoknit.com,0,mascoknit.com,http://mascoknit.com/,7.06,50.0,false,true,
https://clfal1abella.webcindario.com/,1,clfal1abella.webcindario.com,https://clfal1abella.webcindario.com/,9.00,50.0,false,false,
threegirlscupcakeshoppe.com,0,threegirlscupcakeshoppe.com,http://threegirlscupcakeshoppe.com/,0.00,50.0,false,true,
https://credithaolk32.blogspot.com/,1,credithaolk32.blogspot.com,https://credithaolk32.blogspot.com/,3.53,50.0,false,false,
https://yeurulbenagri.firebaseapp.com/,1,yeurulbenagri.firebaseapp.com,https://yeurulbenagri.firebaseapp.com/,3.53,50.0,false,false,
newspressnow.com,0,newspressnow.com,http://newspressnow.com/,7.06,50.0,false,true,
https://bafkreigpkmjxfjomhlppkwnzer2eo5z5364eivptc6znvm2nkhsolbvcjm.ipfs.dweb.link/,1,bafkreigpkmjxfjomhlppkwnzer2eo5z5364eivptc6znvm2nkhsolbvcjm.ipfs.dweb.link,https://bafkreigpkmjxfjomhlppkwnzer2eo5z5364eivptc6znvm2nkhsolbvcjm.ipfs.dweb.link/,5.00,50.0,false,false,
https://myflix-suscripcincrcom.com/,1,myflix-suscripcincrcom.com,https://myflix-suscripcincrcom.com/,21.43,50.0,false,false,
https://violation-management-a6bc6.web.app/,1,violation-management-a6bc6.web.app,https://violation-management-a6bc6.web.app/,15.00,50.0,false,false,
https://gmxemailkonto.weebly.com/,1,gmxemailkonto.weebly.com,https://gmxemailkonto.weebly.com/,3.00,50.0,false,false,
mypaynow.com.au,0,mypaynow.com.au,http://mypaynow.com.au/,14.12,50.0,false,true,
https://mutredazsionm.weebly.com/,1,mutredazsionm.weebly.com,https://mutredazsionm.weebly.com/,3.00,50.0,false,false,
journalbloomnest.com,0,journalbloomnest.com,http://journalbloomnest.com/,10.91,50.0,false,true,
pandorashop.ma,0,pandorashop.ma,http://pandorashop.ma/,7.06,50.0,false,true,
spinwinnerss.com,0,spinwinnerss.com,http://spinwinnerss.com/,0.00,50.0,false,true,
https://virodir.de/aruba/,1,virodir.de,https://virodir.de/aruba/,12.00,50.0,false,false,
https://djdkkdjbdhshaww.weebly.com/,1,djdkkdjbdhshaww.weebly.com,https://djdkkdjbdhshaww.weebly.com/,3.00,50.0,false,false,
leveurocalculator.com,0,leveurocalculator.com,http://leveurocalculator.com/,0.00,50.0,false,true,
https://notificadgt.mooo.info/rural,1,notificadgt.mooo.info,,,50.0,,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=15)"
in4security.com,0,in4security.com,http://in4security.com/,0.00,50.0,false,true,
https://transfer.sapo.pt/downloads/bc5fc0fb-00ba-43a5-b9b9-342ff927318e/sapotransfer-63e69942e79166v/,1,transfer.sapo.pt,https://transfer.sapo.pt/downloads/bc5fc0fb-00ba-43a5-b9b9-342ff927318e/sapotransfer-63e69942e79166v/,17.00,50.0,false,false,
debtpaypro.com,0,debtpaypro.com,http://debtpaypro.com/,0.00,50.0,false,true,
https://microsoftxnxnxn.framer.wiki/,1,microsoftxnxnxn.framer.wiki,https://microsoftxnxnxn.framer.wiki/,21.43,50.0,false,false,
https://bafkreightba4mvdhsmukefcqyt7i3mnbro3os7yxm545uguv6afzio2saq.ipfs.dweb.link/,1,bafkreightba4mvdhsmukefcqyt7i3mnbro3os7yxm545uguv6afzio2saq.ipfs.dweb.link,https://bafkreightba4mvdhsmukefcqyt7i3mnbro3os7yxm545uguv6afzio2saq.ipfs.dweb.link/,5.00,50.0,false,false,
http://rcfun.nl/p5qi119yaqv56335xs1010zht8302v305497i0v21303,1,rcfun.nl,http://rcfun.nl/p5qi119yaqv56335xs1010zht8302v305497i0v21303,0.00,50.0,false,false,
http://autodiscover.sfr.rye.mybluehost.me/,1,autodiscover.sfr.rye.mybluehost.me,http://autodiscover.sfr.rye.mybluehost.me/,0.00,50.0,false,false,
nie.lk,0,nie.lk,http://nie.lk/,0.00,50.0,false,true,
https://terlalu377.bubbleapps.io/version-test/d,1,terlalu377.bubbleapps.io,https://terlalu377.bubbleapps.io/version-test/d,15.00,50.0,false,false,
https://eitropjunrtwerfdtim.weebly.com/,1,eitropjunrtwerfdtim.weebly.com,https://eitropjunrtwerfdtim.weebly.com/,3.00,50.0,false,false,
moscow-post.su,0,moscow-post.su,http://moscow-post.su/,0.00,50.0,false,true,
https://tpercyfx.m-pages.com/GTSW4i/cmpnybrdnand,1,tpercyfx.m-pages.com,https://tpercyfx.m-pages.com/GTSW4i/cmpnybrdnand,0.00,50.0,false,false,
https://cancel-heartland-access.firebaseapp.com/,1,cancel-heartland-access.firebaseapp.com,https://cancel-heartland-access.firebaseapp.com/,3.53,50.0,false,false,
ayudaenaccion.org,0,ayudaenaccion.org,http://ayudaenaccion.org/,7.06,50.0,false,true,
cuisineaz.com,0,cuisineaz.com,http://cuisineaz.com/,0.00,50.0,false,true,
bhshopping.com.br,0,bhshopping.com.br,http://bhshopping.com.br/,7.06,50.0,false,true,
https://2fmab5.share-eu1.hsforms.com/2-MZSNEyDT2ed0MRoRajiGw,1,2fmab5.share-eu1.hsforms.com,https://2fmab5.share-eu1.hsforms.com/2-MZSNEyDT2ed0MRoRajiGw,3.00,50.0,false,false,
i-sens.com,0,i-sens.com,http://i-sens.com/,7.06,50.0,false,true,
gouv.cg,0,gouv.cg,http://gouv.cg/,0.00,50.0,false,true,
https://fugiiyigi.m-pages.com/uvY80X/btinternet,1,fugiiyigi.m-pages.com,https://fugiiyigi.m-pages.com/uvY80X/btinternet,0.00,50.0,false,false,
https://nort-altra.weebly.com/,1,nort-altra.weebly.com,https://nort-altra.weebly.com/,3.00,50.0,false,false,
https://chorusportail.web.app/,1,chorusportail.web.app,https://chorusportail.web.app/,15.00,50.0,false,false,
zyte.cfd,0,zyte.cfd,http://zyte.cfd/,0.00,50.0,false,true,
http://allegrolokalnie.oferta15852-proponowane-dla-ciebie.sbs,1,allegrolokalnie.oferta15852-proponowane-dla-ciebie.sbs,http://allegrolokalnie.oferta15852-proponowane-dla-ciebie.sbs/,21.82,50.0,false,false,
https://pub-1f2372b56d8240a2af409d646bc18243.r2.dev/backgroundfull.html,1,pub-1f2372b56d8240a2af409d646bc18243.r2.dev,https://pub-1f2372b56d8240a2af409d646bc18243.r2.dev/backgroundfull.html,15.00,50.0,false,false,
kyb-europe.com,0,kyb-europe.com,http://kyb-europe.com/,0.00,50.0,false,true,
njbenxing.com,0,njbenxing.com,http://njbenxing.com/,0.00,50.0,false,true,
http://prestamosfaistar.webcindario.com/,1,prestamosfaistar.webcindario.com,http://prestamosfaistar.webcindario.com/,7.06,50.0,false,false,
asi1tv.com,0,asi1tv.com,http://asi1tv.com/,7.06,50.0,false,true,
pedigreetechnologies.com,0,pedigreetechnologies.com,http://pedigreetechnologies.com/,0.00,50.0,false,true,
bilith.com,0,bilith.com,http://bilith.com/,0.00,50.0,false,true,
https://castoretoscano5otc.blogspot.com/,1,castoretoscano5otc.blogspot.com,https://castoretoscano5otc.blogspot.com/,3.53,50.0,false,false,
realtime.email,0,realtime.email,http://realtime.email/,0.00,50.0,false,true,
https://xn--00010-vp4dze3g8a8gsid.weebly.com/,1,xn--00010-vp4dze3g8a8gsid.weebly.com,https://xn--00010-vp4dze3g8a8gsid.weebly.com/,3.00,50.0,false,false,
https://mai1micros5oft.framer.website/,1,mai1micros5oft.framer.website,https://mai1micros5oft.framer.website/,21.43,50.0,false,false,
jieqa.xyz,0,jieqa.xyz,http://jieqa.xyz/,0.00,50.0,false,true,
https://regi-crd-pc-ec.webcindario.com/?fbclid=IwY2xjawP2DCZleHRuA2FlbQIxMQBicmlkETFZUHdZNDZXQkswbnN6MU4zc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHogGdgdqrCE7cnijyE8I8tcaTSLWZjx93I9jV1lLqAMzrMtKggO6sFDYRNP-_aem_rxZ2yguV7wkYH6ba01edlQ,1,regi-crd-pc-ec.webcindario.com,https://regi-crd-pc-ec.webcindario.com/?fbclid=IwY2xjawP2DCZleHRuA2FlbQIxMQBicmlkETFZUHdZNDZXQkswbnN6MU4zc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHogGdgdqrCE7cnijyE8I8tcaTSLWZjx93I9jV1lLqAMzrMtKggO6sFDYRNP-_aem_rxZ2yguV7wkYH6ba01edlQ,11.00,50.0,false,false,
https://bov-mobile-app.web.app/,1,bov-mobile-app.web.app,https://bov-mobile-app.web.app/,15.00,50.0,false,false,
https://hkfgzalmma.blogspot.com/,1,hkfgzalmma.blogspot.com,https://hkfgzalmma.blogspot.com/,3.53,50.0,false,false,
https://wiomsfreuhgfterdsiok.weebly.com/,1,wiomsfreuhgfterdsiok.weebly.com,https://wiomsfreuhgfterdsiok.weebly.com/,3.00,50.0,false,false,
https://fidelityworkplacefi.one/page.html,1,fidelityworkplacefi.one,https://fidelityworkplacefi.one/page.html,10.91,50.0,false,false,
g-service.ru,0,g-service.ru,http://g-service.ru/,0.00,50.0,false,true,
https://confira-desconto.vercel.app/login/index.html?placement=Facebook_Mobile_Feed&amp;amp;01ylvi4l=e5oyqauq&amp;amp;utm_source=FB&amp;amp;utm_campaign=P87C3+-+S370%257C120244592675850581&amp;amp;utm_medium=Novo+conjunto+de+an%25C3%25BAncios+de+Vendas+%25E2%2580%2594+C%25C3%25B3pia%257C120244592675870581&amp;amp;utm_content=Novo+an%25C3%25BAncio+de+Vendas%257C120244592675860581&amp;amp;utm_term=Facebook_Mobile_Feed&amp;amp;fbclid=IwdGRzaAQW8a5leHRuA2FlbQEwAGFkaWQBqzHR7f68dXNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHuqzs1NfK0opJWfcEURfKOHqvzfVSneRlYpKSWyeL36PVNATvYQWCE5IhNG3_aem_ERSWVGiNQBGDgmeb5BVK4g&amp;amp;utm_id=120244592675850581&amp;amp;twrclid=69aa11fd99e989d3ea07382e&amp;amp;sfnsn=wiwspwa,1,confira-desconto.vercel.app,https://confira-desconto.vercel.app/login/index.html?amp%3Bamp%3B01ylvi4l=e5oyqauq&amp%3Bamp%3Bfbclid=IwdGRzaAQW8a5leHRuA2FlbQEwAGFkaWQBqzHR7f68dXNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHuqzs1NfK0opJWfcEURfKOHqvzfVSneRlYpKSWyeL36PVNATvYQWCE5IhNG3_aem_ERSWVGiNQBGDgmeb5BVK4g&amp%3Bamp%3Bsfnsn=wiwspwa&amp%3Bamp%3Btwrclid=69aa11fd99e989d3ea07382e&amp%3Bamp%3Butm_campaign=P87C3+-+S370%257C120244592675850581&amp%3Bamp%3Butm_content=Novo+an%25C3%25BAncio+de+Vendas%257C120244592675860581&amp%3Bamp%3Butm_id=120244592675850581&amp%3Bamp%3Butm_medium=Novo+conjunto+de+an%25C3%25BAncios+de+Vendas+%25E2%2580%2594+C%25C3%25B3pia%257C120244592675870581&amp%3Bamp%3Butm_source=FB&amp%3Bamp%3Butm_term=Facebook_Mobile_Feed&placement=Facebook_Mobile_Feed,31.43,50.0,false,false,
protomont.com,0,protomont.com,http://protomont.com/,0.00,50.0,false,true,
legendcard.ru,0,legendcard.ru,http://legendcard.ru/,0.00,50.0,false,true,
https://splendid-screen-446087.framer.app/,1,splendid-screen-446087.framer.app,https://splendid-screen-446087.framer.app/,21.43,50.0,false,false,
fishbasetest.com,0,fishbasetest.com,http://fishbasetest.com/,0.00,50.0,false,true,
musictory.it,0,musictory.it,http://musictory.it/,0.00,50.0,false,true,
https://autocommunication.weebly.com/,1,autocommunication.weebly.com,https://autocommunication.weebly.com/,3.00,50.0,false,false,
bettrek.nz,0,bettrek.nz,http://bettrek.nz/,10.91,50.0,false,true,
1xbet-apk-egypt.com,0,1xbet-apk-egypt.com,http://1xbet-apk-egypt.com/,0.00,50.0,false,true,
https://pub-8808e94b1a5c49dbb2a2e0829ec1562b.r2.dev/index.html,1,pub-8808e94b1a5c49dbb2a2e0829ec1562b.r2.dev,https://pub-8808e94b1a5c49dbb2a2e0829ec1562b.r2.dev/index.html,15.00,50.0,false,false,
genword.ru,0,genword.ru,http://genword.ru/,7.06,50.0,false,true,
https://blacksamantha35.wixsite.com/my-site-5,1,blacksamantha35.wixsite.com,https://blacksamantha35.wixsite.com/my-site-5,5.45,50.0,false,false,
https://potikokebababre.firebaseapp.com/,1,potikokebababre.firebaseapp.com,https://potikokebababre.firebaseapp.com/,3.53,50.0,false,false,
arashoesportugal.com,0,arashoesportugal.com,http://arashoesportugal.com/,35.29,50.0,false,true,
https://fiznail.weebly.com/,1,fiznail.weebly.com,https://fiznail.weebly.com/,3.00,50.0,false,false,
traintrackrdata.com,0,traintrackrdata.com,http://traintrackrdata.com/,7.06,50.0,false,true,
http://www.hakgojae.com/cn/page/1-3-view.php?exhibition_num=%22%2F%3E%3Cimg%20src%3D%22https%3A%2F%2Fgoogle.com%2FAGBEuYVB2dAgq.jpg%22%20onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjczNzQ2YjZlNzA2ZTY3NmY3MjZkMmU3MzcwNjE3MjZiNjE3MzczNjUyZTZjNmY2Yw%3D%3D%27%29.replace%28%2F%28..%29%2Fg%2C%20%27%25%241%27%29%29%3B%22%3E,1,www.hakgojae.com,http://www.hakgojae.com/cn/page/1-3-view.php?exhibition_num=%22%2F%3E%3Cimg+src%3D%22https%3A%2F%2Fgoogle.com%2FAGBEuYVB2dAgq.jpg%22+onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjczNzQ2YjZlNzA2ZTY3NmY3MjZkMmU3MzcwNjE3MjZiNjE3MzczNjUyZTZjNmY2Yw%3D%3D%27%29.replace%28%2F%28..%29%2Fg%2C+%27%25%241%27%29%29%3B%22%3E,12.73,50.0,false,false,
https://files.emailmeform.com/2212978/pvjiXoHR/ahhjhffhf.html,1,files.emailmeform.com,https://files.emailmeform.com/2212978/pvjiXoHR/ahhjhffhf.html,3.00,50.0,false,false,
capsola.cloud,0,capsola.cloud,http://capsola.cloud/,0.00,50.0,false,true,
https://firmware-trezorsuite.com/?input_24=QBtz0WIyLWsp51pKjDAsCijVBZUO+nzn3kALVVALznhlnMC6TCUHuC9w6uEspmpOHU1AJsZixt/R9ZLsfVI2eZ+2Uab/goo9RZ7+JKph2vJKUbsXWQB/Tq84tBkyJT5jpk5jkSBN3QrwJkRQvHImDG//XrpI08Y3FG7khuBsjq/aox7tZoulvFptn6niBJW67nQcXsrpK+kOAT/7ou9tIMz31YfvFZD6o7mVBQxI2Xjfb/8Ao/g/3HAFkm3zmry91aSr80QMWRld0YGO8NLrkTCKl3NHznMzPiWZCmCzQQwcdnLoy8ARvryOFXD1STAG0AJVzXjKjl7MG4r6DoxkuA==,1,firmware-trezorsuite.com,https://firmware-trezorsuite.com/?input_24=QBtz0WIyLWsp51pKjDAsCijVBZUO+nzn3kALVVALznhlnMC6TCUHuC9w6uEspmpOHU1AJsZixt%2FR9ZLsfVI2eZ+2Uab%2Fgoo9RZ7+JKph2vJKUbsXWQB%2FTq84tBkyJT5jpk5jkSBN3QrwJkRQvHImDG%2F%2FXrpI08Y3FG7khuBsjq%2Faox7tZoulvFptn6niBJW67nQcXsrpK+kOAT%2F7ou9tIMz31YfvFZD6o7mVBQxI2Xjfb%2F8Ao%2Fg%2F3HAFkm3zmry91aSr80QMWRld0YGO8NLrkTCKl3NHznMzPiWZCmCzQQwcdnLoy8ARvryOFXD1STAG0AJVzXjKjl7MG4r6DoxkuA%3D%3D,14.55,50.0,false,false,
https://elementingstore.firebaseapp.com/,1,elementingstore.firebaseapp.com,https://elementingstore.firebaseapp.com/,3.53,50.0,false,false,
myhumandesign.com,0,myhumandesign.com,http://myhumandesign.com/,0.00,50.0,false,true,
d2k9a78.com,0,d2k9a78.com,http://d2k9a78.com/,7.06,50.0,false,true,
hotels.nl,0,hotels.nl,http://hotels.nl/,0.00,50.0,false,true,
crossfit.com,0,crossfit.com,http://crossfit.com/,7.06,50.0,false,true,
http://syneoshealthlondon.co.uk.admin-mcas.ms,1,syneoshealthlondon.co.uk.admin-mcas.ms,http://syneoshealthlondon.co.uk.admin-mcas.ms/,0.00,50.0,false,false,
https://sloukdsl.web.app/,1,sloukdsl.web.app,https://sloukdsl.web.app/,15.00,50.0,false,false,
https://port-homepage.ghost.io/en-suite/,1,port-homepage.ghost.io,https://port-homepage.ghost.io/en-suite/,4.29,50.0,false,false,
https://pub-1baf824499cb4115b54f660c5c108fc0.r2.dev/index.html,1,pub-1baf824499cb4115b54f660c5c108fc0.r2.dev,https://pub-1baf824499cb4115b54f660c5c108fc0.r2.dev/index.html,15.00,50.0,false,false,
senphoenix.com,0,senphoenix.com,http://senphoenix.com/,0.00,50.0,false,true,
https://bafybeiaqmaet5wahny3zixwa74zg3c5wywxptqmsz35aqdypi6n5jcol34.ipfs.dweb.link/Bako.html,1,bafybeiaqmaet5wahny3zixwa74zg3c5wywxptqmsz35aqdypi6n5jcol34.ipfs.dweb.link,https://bafybeiaqmaet5wahny3zixwa74zg3c5wywxptqmsz35aqdypi6n5jcol34.ipfs.dweb.link/Bako.html,7.14,50.0,false,false,
zachys.com,0,zachys.com,http://zachys.com/,0.00,50.0,false,true,
europa-avto.ru,0,europa-avto.ru,http://europa-avto.ru/,7.06,50.0,false,true,
https://www.synonymous.cfd/gatway/check.php?r=,1,www.synonymous.cfd,https://www.synonymous.cfd/gatway/check.php?r=,21.82,50.0,false,false,
fujiarts.com,0,fujiarts.com,http://fujiarts.com/,0.00,50.0,false,true,
waeb168s.com,0,waeb168s.com,http://waeb168s.com/,7.06,50.0,false,true,
https://gemjadl.weebly.com/,1,gemjadl.weebly.com,https://gemjadl.weebly.com/,3.00,50.0,false,false,
https://chngtonlinee.webcindario.com,1,chngtonlinee.webcindario.com,https://chngtonlinee.webcindario.com/,9.00,50.0,false,false,
animasu.rest,0,animasu.rest,http://animasu.rest/,0.00,50.0,false,true,
blueair.com,0,blueair.com,http://blueair.com/,0.00,50.0,false,true,
https://k4omfah2.forms.app/document,1,k4omfah2.forms.app,https://k4omfah2.forms.app/document,15.00,50.0,false,false,
https://4bd582c4.chigozirim-garfield.workers.dev/,1,4bd582c4.chigozirim-garfield.workers.dev,https://4bd582c4.chigozirim-garfield.workers.dev/,15.00,50.0,false,false,
pentest-tools.com,0,pentest-tools.com,http://pentest-tools.com/,0.00,50.0,false,true,
ggsmp.net,0,ggsmp.net,http://ggsmp.net/,0.00,50.0,false,true,
https://nuanced-journey-922837.framer.app/,1,nuanced-journey-922837.framer.app,https://nuanced-journey-922837.framer.app/,21.43,50.0,false,false,
viaggiserena.it,0,viaggiserena.it,http://viaggiserena.it/,0.00,50.0,false,true,
https://admin.sulivery.com/storage/virtues/index.php,1,admin.sulivery.com,https://admin.sulivery.com/storage/virtues/index.php,4.29,50.0,false,false,
https://docc-121ee.web.app/,1,docc-121ee.web.app,https://docc-121ee.web.app/,15.00,50.0,false,false,
https://okjkotn.com/XEykgYD7Os.school,1,okjkotn.com,https://okjkotn.com/XEykgYD7Os.school,0.00,50.0,false,false,
rentbill.in,0,rentbill.in,http://rentbill.in/,0.00,50.0,false,true,
dvipcdn.com,0,dvipcdn.com,http://dvipcdn.com/,0.00,50.0,false,true,
http://www.cdcem.com/chaws001.html,1,www.cdcem.com,http://www.cdcem.com/chaws001.html,0.00,50.0,false,false,
okolica.pl,0,okolica.pl,http://okolica.pl/,0.00,50.0,false,true,
https://iflybrain.com/4auqxid0,1,iflybrain.com,https://iflybrain.com/4auqxid0,0.00,50.0,false,false,
temporada-animadisima.com,0,temporada-animadisima.com,http://temporada-animadisima.com/,14.12,50.0,false,true,
evrocom.net,0,evrocom.net,http://evrocom.net/,0.00,50.0,false,true,
weeztix.com,0,weeztix.com,http://weeztix.com/,7.06,50.0,false,true,
manicanet.com,0,manicanet.com,http://manicanet.com/,0.00,50.0,false,true,
j8823.com,0,j8823.com,http://j8823.com/,0.00,50.0,false,true,
http://www.caudlefamily.com/browsemedia.php?mediatypeID=%22%2F%3E%3Cimg%20src%3D%22https%3A%2F%2Fgoogle.com%2Fw49T1CfDlQ0vo.jpg%22%20onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjY5NjQ3NzY5NmU2YzcyMmU3MzcwNjE3MjZiNjE3MzczNjUyZTZjNmY2Yw%3D%3D%27%29.replace%28%2F%28..%29%2Fg%2C%20%27%25%241%27%29%29%3B%22%3E,1,www.caudlefamily.com,http://www.caudlefamily.com/browsemedia.php?mediatypeID=%22%2F%3E%3Cimg+src%3D%22https%3A%2F%2Fgoogle.com%2Fw49T1CfDlQ0vo.jpg%22+onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjY5NjQ3NzY5NmU2YzcyMmU3MzcwNjE3MjZiNjE3MzczNjUyZTZjNmY2Yw%3D%3D%27%29.replace%28%2F%28..%29%2Fg%2C+%27%25%241%27%29%29%3B%22%3E,8.24,50.0,false,false,
https://pub-7325de9679e647179ad581a9ec848291.r2.dev/roundcube.html,1,pub-7325de9679e647179ad581a9ec848291.r2.dev,https://pub-7325de9679e647179ad581a9ec848291.r2.dev/roundcube.html,15.00,50.0,false,false,
infoisinfo.fr,0,infoisinfo.fr,http://infoisinfo.fr/,0.00,50.0,false,true,
microwebstudios.com,0,microwebstudios.com,http://microwebstudios.com/,0.00,50.0,false,true,
4627006.xyz,0,4627006.xyz,http://4627006.xyz/,7.06,50.0,false,true,
focloir.ie,0,focloir.ie,http://focloir.ie/,0.00,50.0,false,true,
https://hebrew-package-recei-h7zq.bolt.host/,1,hebrew-package-recei-h7zq.bolt.host,https://hebrew-package-recei-h7zq.bolt.host/,3.00,50.0,false,false,
kakdelat.ru,0,kakdelat.ru,http://kakdelat.ru/,0.00,50.0,false,true,
http://ifh.pxv.mybluehost.me/inoss/geerw,1,ifh.pxv.mybluehost.me,http://ifh.pxv.mybluehost.me/inoss/geerw,0.00,50.0,false,false,
https://best-years-046601.framer.app/,1,best-years-046601.framer.app,https://best-years-046601.framer.app/,21.43,50.0,false,false,
asculta-radio-live.com,0,asculta-radio-live.com,http://asculta-radio-live.com/,0.00,50.0,false,true,
